Order ID,Customer ID,Product Category,Product Name,Order Date,Price,Quantity,City,Country,Revenue
100233,1189,Toys,Product 233,2023-12-28 00:00:00.000000,203.58775736558613,7.0,Toronto,Canada,1425.1143015591028
100234,1194,Home & Kitchen,Product 234,2023-01-06 00:00:00.000000,55.34724474273213,1.0,New York,,55.34724474273213
100235,1407,Home & Kitchen,Product 235,2023-03-02 00:00:00.000000,137.06891409304504,2.0,,France,274.1378281860901
100236,1340,Sports & Outdoors,Product 236,2023-11-04 00:00:00.000000,,5.0,,India,
100237,1414,Toys,Product 237,2023-08-15 00:00:00.000000,25.04577658830162,2.0,Moscow,Russia,50.09155317660324
100238,1263,Clothing,Product 238,2023-05-23 00:00:00.000000,6114.388810630056,5.0,London,Australia,30571.944053150277
100239,1156,Books,Product 239,2023-01-03 00:00:00.000000,267.08222776821117,9.0,Mumbai,Canada,2403.7400499139003
100240,1112,Electronics,Product 240,2023-06-20 00:00:00.000000,77.81215315937466,3.0,Toronto,Russia,233.436459478124
100241,1216,Home & Kitchen,Product 241,2023-02-01 00:00:00.000000,274.0751761440413,6.0,São Paulo,USA,1644.4510568642477
100242,1044,Home & Kitchen,Product 242,2023-03-17 00:00:00.000000,371.8803826259744,5.0,Mumbai,India,1859.401913129872
100243,1270,Clothing,Product 243,2023-02-28 00:00:00.000000,27.8846329317227,2.0,Paris,Australia,55.7692658634454
100244,1102,Beauty,Product 244,2023-09-10 00:00:00.000000,,1.0,London,Brazil,
100245,1132,Sports & Outdoors,Product 245,2023-04-19 00:00:00.000000,404.4759097704603,6.0,New York,Brazil,2426.855458622762
100246,1237,Sports & Outdoors,Product 246,2023-05-28 00:00:00.000000,355.21421264962555,4.0,São Paulo,France,1420.8568505985022
100247,1193,Toys,Product 247,2023-05-30 00:00:00.000000,392.60684912967395,1.0,Toronto,France,392.60684912967395
100248,1248,Home & Kitchen,Product 248,2023-06-29 00:00:00.000000,155.66192655654763,3.0,Toronto,Canada,466.98577966964285
100249,1225,Books,Product 249,2023-12-20 00:00:00.000000,,3.0,Mumbai,Germany,
100250,1366,Clothing,Product 250,2023-12-05 00:00:00.000000,293.93978416520656,1.0,,Russia,293.93978416520656
100251,1040,Books,Product 251,2023-08-23 00:00:00.000000,423.3949142685151,5.0,Mumbai,USA,2116.9745713425755
100252,1399,Books,Product 252,2023-03-15 00:00:00.000000,5.720797569331165,3.0,New York,Australia,17.162392707993494
100253,1475,Books,Product 253,2023-11-20 00:00:00.000000,252.40415199999143,2.0,São Paulo,Brazil,504.80830399998285
100254,1426,Home & Kitchen,Product 254,2023-01-20 00:00:00.000000,348.7718282547075,1.0,Paris,Russia,348.7718282547075
100255,1146,Toys,Product 255,2023-07-29 00:00:00.000000,201.5172038394517,6.0,Moscow,Germany,1209.1032230367102
100256,1136,Sports & Outdoors,Product 256,2023-01-31 00:00:00.000000,433.73048785882554,6.0,Toronto,France,2602.382927152953
100257,1489,Sports & Outdoors,Product 257,2023-03-03 00:00:00.000000,286.8843870256251,6.0,Berlin,USA,1721.3063221537504
100258,1184,Clothing,Product 258,2023-12-02 00:00:00.000000,413.4062026160514,5.0,Berlin,India,2067.0310130802573
100259,1272,Home & Kitchen,Proluct 259,2023-04-21 00:00:00.000000,,5.0,Mumbai,Japan,
100260,1309,Books,Product 260,2023-07-01 00:00:00.000000,36075.12231787342,5.0,London,Russia,180375.6115893671
100261,1085,Sports & Outdoors,Product 261,2023-08-11 00:00:00.000000,76.1666872460919,9.0,Sydney,Canada,685.5001852148271
100262,1473,Toys,Product 262,2023-06-03 00:00:00.000000,327.39389033786296,1.0,Toronto,Germany,327.39389033786296
100263,1044,Home & Kitchen,Producc 263,2023-02-02 00:00:00.000000,29.136537904576258,8.0,Toronto,UK,233.09230323661006
100264,1263,Clothing,Probuct 264,2023-12-02 00:00:00.000000,490.14381637380814,3.0,Paris,Brazil,1470.4314491214245
100265,1010,Books,Product 265,2023-07-18 00:00:00.000000,457.2331717068757,9.0,Toronto,France,4115.098545361881
100266,1121,Electronics,Product 266,2023-11-26 00:00:00.000000,211.9883971579681,4.0,Mumbai,Germany,847.9535886318724
100267,1140,Beauty,Product 267,2023-10-09 00:00:00.000000,361.95166253038946,9.0,London,India,3257.564962773505
100268,1041,Home & Kitchen,Product 268,2023-05-21 00:00:00.000000,154.1393711746974,4.0,Berlin,Russia,616.5574846987896
100269,1161,Toys,Product 269,2023-02-23 00:00:00.000000,491.72965834114797,7.0,New York,UK,3442.1076083880357
100270,1018,Sports & Outdoors,Product 270,2023-08-16 00:00:00.000000,448.53217626523576,4.0,Moscow,Brazil,1794.128705060943
100271,1473,Beauty,Product 271,2023-05-15 00:00:00.000000,347.4639119232605,3.0,Sydney,Germany,1042.3917357697815
100272,1352,Beauty,Product 272,2023-12-01 00:00:00.000000,323.4478852468763,2.0,Berlin,Canada,646.8957704937526
100273,1185,Beauty,Product 273,2023-01-26 00:00:00.000000,,1.0,Paris,Germany,
100274,1312,Home & Kitchen,Product 274,2023-12-04 00:00:00.000000,417.91749598850254,3.38,London,Japan,1412.5611364411386
100275,1469,Home & Kitchen,Product 275,2023-09-26 00:00:00.000000,211.4345382202291,3.0,Sydney,Australia,634.3036146606872
100276,1057,Home & Kitchen,Product 276,2023-02-26 00:00:00.000000,283.71631827892156,1.0,Tokyo,Germany,283.71631827892156
100277,1183,Toys,Product 277,2023-09-30 00:00:00.000000,253.51932782276535,9.0,New York,Canada,2281.6739504048883
100278,1364,Toys,Product 278,2023-07-15 00:00:00.000000,118.26029912526008,4.0,São Paulo,Australia,473.0411965010403
100279,1364,Books,Product 279,2023-05-11 00:00:00.000000,10.30334671414302,3.0,Berlin,Brazil,30.91004014242906
100280,1216,Electronics,Product 280,2023-01-14 00:00:00.000000,265.63289650100415,4.0,Tokyo,Russia,1062.5315860040166
100281,1135,Beauty,Product 281,2023-06-28 00:00:00.000000,498.01544921780686,6.0,Toronto,Canada,2988.092695306841
100282,1179,Sports & Outdoors,Product 282,2023-06-06 00:00:00.000000,441.0548464762649,9.0,Toronto,Australia,3969.4936182863844
100283,1307,Beauty,Product 283,2023-09-29 00:00:00.000000,136.55331557008458,2.0,,India,273.10663114016916
100284,1135,Beauty,Product 284,2023-09-30 00:00:00.000000,29.42970291885576,9.0,Berlin,Russia,264.86732626970183
100285,1202,Books,Product 285,2023-05-24 00:00:00.000000,162.67330949876438,2.0,Berlin,Brazil,325.34661899752876
100286,1048,Beauty,Product 286,2023-04-01 00:00:00.000000,32.26525872073972,,,Germany,
100287,1449,Clothing,Product 287,2023-07-28 00:00:00.000000,43.48458905378905,3.0,São Paulo,Germany,130.45376716136715
100288,1237,Toys,Product 288,2023-10-21 00:00:00.000000,358.18672186853854,8.0,Paris,Russia,2865.4937749483083
100289,1372,Toys,Product 289,2023-10-28 00:00:00.000000,365.5327843104365,9.0,Tokyo,UK,3289.7950587939285
100290,1329,Books,Product 290,2023-06-29 00:00:00.000000,163.43919317543092,6.0,Paris,India,980.6351590525855
100291,1361,Clothing,Product 291,2023-11-12 00:00:00.000000,479.84365477112306,9.0,Moscow,Australia,4318.592892940107
100292,1299,Clothing,Product 29y,2023-11-07 00:00:00.000000,41.489921950747096,1.0,Berlin,Japan,41.489921950747096
100293,1442,Home & Kitchen,Product 293,2023-04-22 00:00:00.000000,471.01999747543346,9.0,Berlin,,4239.179977278901
100294,1493,Books,Product 294,2023-08-20 00:00:00.000000,426.78103596653824,6.0,Mumbai,Russia,2560.6862157992296
100295,1118,Electronics,Product 295,2023-12-22 00:00:00.000000,425.76947063288145,2.0,Tokyo,Brazil,851.5389412657629
100296,1077,Beauty,Product 296,2023-02-27 00:00:00.000000,68.26517653376966,6.0,Tokyo,Canada,409.591059202618
100297,1201,Beauty,Product 297,2023-06-04 00:00:00.000000,107.65854545162554,,Berlin,Japan,
100298,1211,Sports & Outdoors,Product 298,2023-05-03 00:00:00.000000,176.99037462603323,3.0,Paris,UK,530.9711238780997
100299,1241,Electronics,Product 299,2023-07-16 00:00:00.000000,,2.0,Mumbai,Russia,
100300,1035,Clothing,Product 300,2023-02-21 00:00:00.000000,199.3367529230995,1.0,Berlin,UK,199.3367529230995
100301,1050,Home & Kitchen,Product 301,2023-07-30 00:00:00.000000,43.60449413330086,2.0,Toronto,India,87.20898826660172
100302,1483,Toys,Product 302,2023-05-01 00:00:00.000000,122.91549718343403,8.0,Mumbai,India,983.3239774674722
100303,1162,Books,Product 303,2023-12-19 00:00:00.000000,166.24231914671086,4.0,Tokyo,Japan,664.9692765868434
100304,1167,Home & Kitchen,Product 304,2023-07-08 00:00:00.000000,337.94859841721825,7.0,Moscow,France,2365.6401889205276
100305,1294,Toys,Product 305,2023-08-16 00:00:00.000000,470.38275503043866,6.0,Paris,Japan,2822.296530182632
100306,1053,Books,Product 306,2023-06-18 00:00:00.000000,455.4491612398743,3.0,São Paulo,Japan,1366.347483719623
100307,1404,Electronics,Product 307,2023-10-27 00:00:00.000000,88.93541375393994,6.0,Paris,,533.6124825236396
100308,1470,Electronics,Product 308,2023-02-08 00:00:00.000000,334.08819170585514,8.0,Sydney,Japan,2672.705533646841
100309,1000,Clothing,Product 309,2023-06-10 00:00:00.000000,342.2612999189301,3.0,São Paulo,Japan,1026.7838997567903
100310,1397,Clothing,Product 310,2023-06-12 00:00:00.000000,93.5942619571449,3.0,São Paulo,,280.78278587143467
100311,1055,Books,Product 311,2023-05-07 00:00:00.000000,387.7642018313056,4.0,London,Japan,1551.0568073252225
100312,1091,Sports & Outdoors,Product 312,2023-05-02 00:00:00.000000,398.16591832718575,3.0,Paris,Germany,1194.4977549815571
100313,1371,Home & Kitchen,Product 313,2023-04-23 00:00:00.000000,308.5700744339704,8.0,Moscow,France,2468.560595471763
100314,1411,Toys,Product 314,2023-01-20 00:00:00.000000,31485.173182306517,8.0,Berlin,Australia,251881.38545845213
100315,1181,Books,Product 315,2023-10-15 00:00:00.000000,469.3218857808972,3.0,Paris,Germany,1407.9656573426917
100316,1300,Books,Product 316,2023-12-18 00:00:00.000000,198.24807265069015,2.0,London,Germany,396.4961453013803
100317,1403,Toys,Product 317,2023-12-05 00:00:00.000000,291.77380219476737,6.0,Tokyo,UK,1750.6428131686043
100318,1161,Toys,Product 318,2023-12-01 00:00:00.000000,333.70595922840204,8.0,Mumbai,Brazil,2669.6476738272163
100319,1248,Clothing,Product 319,2023-12-05 00:00:00.000000,254.75778829077873,,London,Brazil,
100320,1293,Electronics,Product 320,2023-09-16 00:00:00.000000,92.35118702372311,2.0,London,France,184.70237404744623
100321,1362,Clothing,Product 321,2023-10-13 00:00:00.000000,175.9535130317358,7.0,Mumbai,UK,1231.6745912221506
100322,1369,Beauty,Productx322,2023-07-01 00:00:00.000000,338.55567952393443,8.0,Mumbai,India,2708.4454361914754
100323,1398,Toys,Product 323,2023-12-17 00:00:00.000000,149.79481633019853,6.0,London,France,898.7688979811912
100324,1279,Electronics,Product 324,2023-08-08 00:00:00.000000,192.90973815207096,1.0,Tokyo,Australia,192.90973815207096
100325,1234,Sports & Outdoors,Product 325,2023-11-25 00:00:00.000000,480.08526909796467,9.0,Paris,India,4320.767421881682
100326,1454,Electronics,Product 326,2023-10-19 00:00:00.000000,8.492748901371701,3.0,Tokyo,USA,25.478246704115104
100327,1114,Clothing,Product 327,2023-08-28 00:00:00.000000,250.34771175502166,8.0,London,Russia,2002.7816940401733
100328,1167,Beauty,Product 328,2023-07-31 00:00:00.000000,238.32931625794777,6.0,London,Australia,1429.9758975476866
100329,1057,Toys,Product 329,2023-09-09 00:00:00.000000,285.19488030304467,8.0,Paris,,2281.5590424243574
100330,1215,Sports & Outdoors,product 330,2023-05-17 00:00:00.000000,168.16804545639664,5.0,,Russia,840.8402272819832
100331,1228,Books,Product 331,2023-08-11 00:00:00.000000,126.31744389055761,5.0,Toronto,UK,631.5872194527881
100332,1019,Electronics,Product 332,2023-10-28 00:00:00.000000,351.0245119805736,1.0,Moscow,Japan,351.0245119805736
100333,1443,Sports & Outdoors,Product 333,2023-08-23 00:00:00.000000,152.08845916715956,3.0,Tokyo,Australia,456.26537750147867
100334,1431,Clothing,Product 334,2023-08-11 00:00:00.000000,397.9394513815633,3.0,Toronto,Germany,1193.81835414469
100335,1070,Toys,Product 335,2023-01-13 00:00:00.000000,247.7359486344538,7.0,São Paulo,Australia,1734.1516404411766
100336,1252,Sports & Outdoors,Product 336,2023-03-21 00:00:00.000000,97.14004213978968,6.0,New York,Russia,582.8402528387381
100337,1248,Books,Product 337,2023-08-30 00:00:00.000000,459.9788420804831,6.0,São Paulo,Brazil,2759.873052482899
100338,1196,Sports & Outdoors,Product 338,2023-11-21 00:00:00.000000,304.4635177149761,2.0,Moscow,Brazil,608.9270354299522
100339,1351,Toys,Product 339,2023-08-14 00:00:00.000000,102.54447060961867,8.0,Berlin,USA,820.3557648769494
100340,1484,Sports & Outdoors,Product 340,2023-05-28 00:00:00.000000,193.94696281501498,4.0,,,775.7878512600599
100341,1094,Books,Product 341,2023-01-04 00:00:00.000000,319.39085243190476,8.0,Sydney,UK,2555.126819455238
100342,1121,Books,Product 342,2023-06-04 00:00:00.000000,,7.0,São Paulo,Australia,
100343,1235,Home & Kitchen,Product 343,2023-07-15 00:00:00.000000,331.14083832174373,9.0,Moscow,India,2980.2675448956934
100344,1443,Clothing,Product 344,2023-11-11 00:00:00.000000,288.2894391163044,5.0,Mumbai,France,1441.447195581522
100345,1464,Electronics,Product 345,2023-02-12 00:00:00.000000,92.46892959179516,3.0,Paris,Brazil,277.4067887753855
100346,1335,Books,Product 346,2023-05-30 00:00:00.000000,351.7145086393411,9.0,Tokyo,USA,3165.43057775407
100347,1096,Books,Product 347,2023-01-29 00:00:00.000000,466.76438506292413,7.0,London,Japan,3267.350695440469
100348,1024,Toys,Product 348,2023-07-10 00:00:00.000000,264.97232485997364,2.0,Moscow,UK,529.9446497199473
100349,1269,Sports & Outdoors,Product 349,2023-12-15 00:00:00.000000,27.834241915135518,2.0,Berlin,Russia,55.668483830271036
100350,1038,Toys,Product 350,2023-06-24 00:00:00.000000,165.21489945465436,7.0,Tokyo,UK,1156.5042961825804
100351,1289,Toys,Product 351,2023-12-18 00:00:00.000000,346.8616004957523,2.0,Moscow,Japan,693.7232009915047
100352,1053,Books,Product 352,2023-09-29 00:00:00.000000,479.6090801036758,6.0,New York,Canada,2877.654480622055
100353,1441,Electronics,Product 353,2023-01-21 00:00:00.000000,219.93108699346212,1.0,New York,Japan,219.93108699346212
100354,1033,Sports & Outdoors,Product 354,2023-02-10 00:00:00.000000,213.88768777821065,8.0,Toronto,India,1711.1015022256852
100355,1403,Beauty,Product 355,2023-07-02 00:00:00.000000,263.54593210370183,9.0,Moscow,Russia,2371.9133889333166
100356,1174,Sports & Outdoors,Product 356,2023-03-27 00:00:00.000000,243.95309184042614,6.0,São Paulo,Canada,1463.7185510425568
100357,1318,Home & Kitchen,Product 357,2023-06-01 00:00:00.000000,480.5592125654432,8.0,Mumbai,Brazil,3844.4737005235456
100358,1318,Electronics,Product 358,2023-05-27 00:00:00.000000,168.5731877256752,3.0,Tokyo,France,505.71956317702563
100359,1231,Electronics,Product 359,2023-01-10 00:00:00.000000,69.26716851605494,2.0,Mumbai,Canada,138.53433703210987
100360,1186,Sports & Outdoors,Product 360,2023-01-24 00:00:00.000000,165.9943907000333,2.0,Mumbai,Brazil,331.9887814000666
100361,1251,Clothing,Product 361,2023-09-17 00:00:00.000000,193.40140274822477,4.0,Moscow,Japan,773.6056109928991
100362,1308,Toys,Product 362,2023-10-07 00:00:00.000000,392.0371890017976,1.0,Moscow,,392.0371890017976
100363,1281,Toys,Product 363,2023-07-12 00:00:00.000000,351.83844933098027,2.0,Paris,France,703.6768986619605
100364,1169,Clothing,Product 364,2023-05-05 00:00:00.000000,289.10452106759203,5.0,Mumbai,India,1445.5226053379602
100365,1057,Electronics,Product 365,2023-11-27 00:00:00.000000,250.87734111783044,9.0,New York,Japan,2257.896070060474
100366,1162,Sports & Outdoors,Product 366,2023-06-04 00:00:00.000000,130.30849125937823,6.0,New York,Japan,781.8509475562694
100367,1472,Sports & Outdoors,Product 367,2023-05-19 00:00:00.000000,188.76208898168233,6.0,Mumbai,Australia,1132.5725338900938
100368,1464,Sports & Outdoors,Product 368,2023-05-30 00:00:00.000000,239.80091612038552,7.0,New York,India,1678.6064128426988
100369,1472,Toys,Product 369,2023-04-08 00:00:00.000000,301.48864262280637,9.0,Toronto,India,2713.3977836052572
100370,1336,Beauty,Product 370,2023-02-24 00:00:00.000000,347.0621306595918,2.32,São Paulo,Germany,805.1841431302529
100371,1110,Beauty,Product 371,2023-01-14 00:00:00.000000,148.37216030557013,,New York,Canada,
100372,1288,Toys,Product 372,2023-07-28 00:00:00.000000,367.3008068402273,1.0,Tokyo,Brazil,367.3008068402273
100373,1314,Beauty,Product 373,2023-02-01 00:00:00.000000,132.27426504376945,7.0,New York,Brazil,925.9198553063861
100374,1092,Books,Product 374,2023-09-15 00:00:00.000000,46.567409775019605,6.0,Moscow,Canada,279.40445865011765
100375,1454,Electronics,Product 375,2023-01-15 00:00:00.000000,410.2917701709132,1.0,Moscow,UK,410.2917701709132
100376,1021,Clothing,Product 376,2023-03-05 00:00:00.000000,124.85842290542763,7.0,Sydney,France,874.0089603379934
100377,1489,Clothing,Product b77,2023-02-19 00:00:00.000000,396.0474876867205,7.0,Berlin,Germany,2772.3324138070434
100378,1195,Clothing,Product 378,2023-02-18 00:00:00.000000,400.0278135987081,1.0,São Paulo,Brazil,400.0278135987081
100379,1463,Clothing,Product 379,2023-04-22 00:00:00.000000,404.59892293943045,8.0,Berlin,Germany,3236.7913835154436
100380,1322,Clothing,Product 380,2023-08-08 00:00:00.000000,94.12445689355228,6.0,New York,Japan,564.7467413613136
100381,1181,Sports & Outdoors,Product 381,2023-09-10 00:00:00.000000,,4.0,Toronto,Brazil,
100382,1379,Electronics,Product 382,2023-11-12 00:00:00.000000,55.89102203153692,6.0,Paris,UK,335.3461321892215
100383,1251,Sports & Outdoors,Product 383,2023-08-02 00:00:00.000000,84.10670487501926,6.0,Toronto,Germany,504.64022925011557
100384,1326,Clothing,Product 384,2023-12-27 00:00:00.000000,25.56991702597354,5.0,Toronto,Russia,127.8495851298677
100385,1408,Beauty,Product 385,2023-03-15 00:00:00.000000,235.32892055695004,1.0,,USA,235.32892055695004
100386,1168,Books,Product 386,2023-03-11 00:00:00.000000,420.0209751246437,7.0,Moscow,Canada,2940.146825872506
100387,1032,Beauty,Product 387,2023-04-14 00:00:00.000000,,9.0,New York,Japan,
100388,1177,Electronics,Product 388,2023-11-22 00:00:00.000000,132.46149913764083,8.0,London,Japan,1059.6919931011266
100389,1272,Beauty,Product 389,2023-04-04 00:00:00.000000,,7.0,Berlin,Germany,
100390,1437,Sports & Outdoors,Product 390,2023-02-02 00:00:00.000000,252.51034089500234,4.0,São Paulo,France,1010.0413635800094
100391,1061,Beauty,Product 391,2023-04-04 00:00:00.000000,28.338648744419178,3.0,Berlin,France,85.01594623325754
100392,1006,Home & Kitchen,Product 392,2023-04-13 00:00:00.000000,357.73077257398745,1.0,London,Australia,357.73077257398745
100393,1074,Books,Product 393,2023-08-26 00:00:00.000000,,6.0,Sydney,Russia,
100394,1455,Clothing,Product 394,2023-12-24 00:00:00.000000,249.162497157771,9.0,São Paulo,Germany,2242.462474419939
100395,1311,Clothing,Product 395,2023-11-23 00:00:00.000000,79.31860150297817,2.0,London,Germany,158.63720300595634
100396,1311,Beauty,Product 396,2023-01-27 00:00:00.000000,174.41068318475888,9.0,Moscow,Germany,1569.69614866283
100397,1281,Sports & Outdoors,Product 397,2023-01-31 00:00:00.000000,405.1399206023321,5.0,New York,Canada,2025.6996030116604
100398,1219,Toys,Product 398,2023-11-03 00:00:00.000000,15.806874163510003,2.0,Toronto,Brazil,31.613748327020005
100399,1470,Electronics,Product 399,2023-05-14 00:00:00.000000,48.91635752677963,,Paris,Canada,
100400,1228,Beauty,Product 400,2023-12-29 00:00:00.000000,82.56521718940034,5.0,,,412.82608594700173
100401,1251,Electronics,Product 401,2023-10-14 00:00:00.000000,23.8959509334973,8.0,Mumbai,Japan,191.1676074679784
100402,1431,Books,Product 402,2023-10-29 00:00:00.000000,304.41554661617494,2.0,Mumbai,Russia,608.8310932323499
100403,1378,Toys,Product 40i,2023-04-24 00:00:00.000000,135.18570051808024,6.0,Toronto,Russia,811.1142031084814
100404,1387,Home & Kitchen,Product 404,2023-08-17 00:00:00.000000,277.4896520150292,7.0,,France,1942.4275641052045
100405,1416,Sports & Outdoors,Producti405,2023-12-03 00:00:00.000000,114.18345656775082,2.0,Tokyo,Australia,228.36691313550165
100406,1178,Sports & Outdoors,Product 406,2023-12-04 00:00:00.000000,157.95207065706037,4.0,London,UK,631.8082826282415
100407,1250,Electronics,Product 407,2023-12-16 00:00:00.000000,74.26015726076142,,New York,Japan,
100408,1377,Sports & Outdoors,Product 408,2023-01-25 00:00:00.000000,180.01104698743202,8.0,Moscow,UK,1440.0883758994562
100409,1485,Sports & Outdoors,Product 409,2023-07-31 00:00:00.000000,54.27303414555023,1.0,Tokyo,India,54.27303414555023
100410,1486,Home & Kitchen,Product 410,2023-06-10 00:00:00.000000,61.85537409853372,1.0,,Canada,61.85537409853372
100411,1312,Books,Product 411,2023-12-17 00:00:00.000000,269.3579553104266,9.0,London,Brazil,2424.221597793839
100412,1106,Books,Product 412,2023-10-20 00:00:00.000000,87.40623526054807,,Sydney,Russia,
100413,1467,Sports & Outdoors,Product 413,2023-02-03 00:00:00.000000,,7.0,Tokyo,Canada,
100414,1008,Toys,Product 414,2023-01-08 00:00:00.000000,,1.0,Toronto,UK,
100415,1434,Toys,Product 415,2023-02-09 00:00:00.000000,235.47074108853707,1.0,Toronto,Canada,235.47074108853707
100416,1430,Books,Product 416,2023-03-25 00:00:00.000000,266.48409649903107,3.0,São Paulo,France,799.4522894970933
100417,1262,Beauty,Product 417,2023-10-14 00:00:00.000000,358.89214397703853,9.0,São Paulo,India,3230.0292957933466
100418,1318,Home & Kitchen,Product 418,2024-09-16 00:16:54.592830,287.02501893139845,8.0,Paris,Canada,2296.2001514511876
100419,1471,Beauty,Product 419,2023-09-24 00:00:00.000000,318.22085813186044,3.0,Tokyo,Australia,954.6625743955813
100420,1208,Sports & Outdoors,Product 420,2023-05-31 00:00:00.000000,93.97020217680428,9.0,Mumbai,Russia,845.7318195912385
100421,1428,Electronics,Product 421,2023-10-19 00:00:00.000000,496.5044213299052,8.0,,Canada,3972.0353706392416
100422,1067,Toys,Product 422,2023-01-24 00:00:00.000000,278.44655111107284,8.0,Tokyo,France,2227.5724088885827
100423,1375,Clothing,Product 423,2023-12-15 00:00:00.000000,,4.0,São Paulo,Canada,
100424,1488,Books,Product 424,2023-07-17 00:00:00.000000,348.6942132749166,9.0,Paris,USA,3138.247919474249
100425,1056,Beauty,Product 425,2023-01-05 00:00:00.000000,146.99533755245974,1.0,,Canada,146.99533755245974
100426,1319,Sports & Outdoors,Product 426,2023-12-08 00:00:00.000000,306.9915915796434,3.0,Moscow,Japan,920.9747747389301
100427,1159,Sports & Outdoors,Prodvct 427,2023-11-28 00:00:00.000000,464.52956658569826,8.0,Berlin,India,3716.236532685586
100428,1448,Home & Kitchen,Product 428,2023-11-13 00:00:00.000000,382.4663723682356,4.0,Berlin,Brazil,1529.8654894729425
100429,1154,Home & Kitchen,Product 429,2023-03-29 00:00:00.000000,45.76230207386593,5.0,Berlin,Japan,228.81151036932965
100430,1190,Sports & Outdoors,Product 430,2023-11-30 00:00:00.000000,482.3813823906729,7.0,New York,Brazil,3376.6696767347103
100431,1414,Books,Product 431,2023-06-18 00:00:00.000000,424.8926574267051,8.0,São Paulo,India,3399.141259413641
100432,1393,Home & Kitchen,Product 432,2023-05-24 00:00:00.000000,457.660799434047,8.0,Paris,India,3661.286395472376
100433,1179,Clothing,Producti433,2023-03-30 00:00:00.000000,59.467450667702344,2.0,Moscow,Japan,118.93490133540469
100434,1262,Toys,Product 434,2023-03-25 00:00:00.000000,158.8866341372523,1.0,Berlin,France,158.8866341372523
100435,1480,Books,Product 435,2023-07-30 00:00:00.000000,94.60329463325117,8.0,,USA,756.8263570660093
100436,1456,Beauty,Product 436,2023-12-24 00:00:00.000000,9181.782960503788,8.0,Paris,Australia,73454.2636840303
100437,1386,Sports & Outdoors,Product 437,2023-12-11 00:00:00.000000,,8.0,London,Russia,
100438,1385,Toys,Product 438,2023-01-27 00:00:00.000000,447.01455894010707,9.0,Toronto,Canada,4023.1310304609638
100439,1098,Electronics,Product 439,2023-06-19 00:00:00.000000,384.26987590727816,,Toronto,UK,
100440,1190,Books,Product 440,2023-01-24 00:00:00.000000,90.1004277178348,7.0,São Paulo,Russia,630.7029940248436
100441,1479,Clothing,Product 441,2023-02-02 00:00:00.000000,454.4530564456385,,Tokyo,Japan,
100442,1293,Books,Product 442,2023-10-25 00:00:00.000000,297.32587826197744,8.0,Sydney,France,2378.6070260958195
100443,1075,Books,Product 443,2023-08-06 00:00:00.000000,6.323374826763336,7.0,London,France,44.263623787343356
100444,1277,Home & Kitchen,Product 444,2023-12-05 00:00:00.000000,215.7278666686243,6.0,São Paulo,Brazil,1294.3672000117458
100445,1422,Toys,Product 445,2023-12-08 00:00:00.000000,49.806512046009225,8.0,Berlin,Russia,398.4520963680738
100446,1302,Home & Kitchen,Product 446,2023-03-08 00:00:00.000000,249.3465370397473,1.0,Sydney,Brazil,249.3465370397473
100447,1232,Home & Kitchen,Product 447,2023-06-16 00:00:00.000000,234.3792317973732,9.0,Moscow,Australia,2109.413086176359
100448,1389,Electronics,Product 448,2023-10-16 00:00:00.000000,315.4357465508168,7.0,Tokyo,USA,2208.0502258557176
100449,1346,Toys,Product 449,2023-02-11 00:00:00.000000,227.0481275570861,8.0,Tokyo,Canada,1816.3850204566888
100450,1195,Electronics,Product 450,2023-12-21 00:00:00.000000,298.80354825377674,1.0,Toronto,India,298.80354825377674
100451,1403,Clothing,Proouct 451,2023-12-25 00:00:00.000000,108.98919300487607,3.0,Berlin,,326.9675790146282
100452,1449,Sports & Outdoors,Product 452,2023-11-20 00:00:00.000000,271.7786049892606,6.0,London,Germany,1630.6716299355635
100453,1249,Clothing,Product 453,2023-06-28 00:00:00.000000,21.559629968271512,1.0,London,USA,21.559629968271512
100454,1054,Beauty,Product 454,2023-12-12 00:00:00.000000,35.05470899992389,2.0,Sydney,,70.10941799984778
100455,1194,Clothing,Product 455,2023-09-09 00:00:00.000000,37.92363245042778,9.0,São Paulo,USA,341.31269205385
100456,1221,Toys,Product 456,2023-10-06 00:00:00.000000,39393.03412596624,2.0,Mumbai,Russia,78786.06825193248
100457,1225,Sports & Outdoors,Producs 457,2023-01-25 00:00:00.000000,201.44732146510438,4.0,London,Canada,805.7892858604175
100458,1169,Clothing,Product 458,2023-06-11 00:00:00.000000,311.3321284997765,1.0,Paris,France,311.3321284997765
100459,1251,Clothing,Product 459,2023-12-26 00:00:00.000000,425.40641244745257,5.0,São Paulo,USA,2127.032062237263
100460,1357,Home & Kitchen,Product 460,2023-05-16 00:00:00.000000,95.91617567671345,5.0,Mumbai,Australia,479.58087838356727
100461,1250,Books,Product 461,2023-01-25 00:00:00.000000,135.9325006672882,5.0,New York,USA,679.662503336441
100462,1199,Toys,Product 462,2023-11-12 00:00:00.000000,7.137516745904177,1.0,Moscow,Japan,7.137516745904177
100463,1412,Clothing,Product 463,2023-01-10 00:00:00.000000,266.60549349787163,9.0,Sydney,Brazil,2399.4494414808446
100464,1297,Toys,Product 464,2023-05-17 00:00:00.000000,109.11176050365299,1.0,Berlin,Brazil,109.11176050365299
100465,1199,Home & Kitchen,Product 465,2023-06-01 00:00:00.000000,172.55304486009962,8.0,New York,UK,1380.424358880797
